authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.1101/2025.10.27.684809,2025,preprint,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.1101/2025.10.27.684809,https://www.biorxiv.org/content/biorxiv/early/2025/10/27/2025.10.27.684809.full.pdf,cc-by,acceptedVersion
,https://doi.org/10.1101/2025.10.27.684817,2025,preprint,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.1101/2025.10.27.684817,https://www.biorxiv.org/content/biorxiv/early/2025/10/27/2025.10.27.684817.full.pdf,cc-by,acceptedVersion
,https://doi.org/10.1016/j.phytol.2025.103927,2025,article,FALSE,Phytochemistry Letters,https://openalex.org/S127984601,1874-3900,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.phytol.2025.103927,NA,NA,publishedVersion
,https://doi.org/10.1007/s00068-025-02993-6,2025,article,TRUE,European Journal of Trauma and Emergency Surgery,https://openalex.org/S90626604,1863-9933,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00068-025-02993-6,https://link.springer.com/content/pdf/10.1007/s00068-025-02993-6.pdf,cc-by,publishedVersion
,https://doi.org/10.1186/s13073-025-01564-z,2025,article,TRUE,Genome Medicine,https://openalex.org/S149201819,1756-994X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13073-025-01564-z,https://genomemedicine.biomedcentral.com/counter/pdf/10.1186/s13073-025-01564-z,cc-by,publishedVersion
,https://doi.org/10.1007/s00129-025-05427-x,2025,article,FALSE,Die Gynäkologie,https://openalex.org/S4387280369,2731-7102,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00129-025-05427-x,NA,NA,publishedVersion
,https://doi.org/10.1016/j.biopha.2025.118705,2025,article,TRUE,Biomedicine & Pharmacotherapy,https://openalex.org/S15111687,0753-3322,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.biopha.2025.118705,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1002/hem3.70246,2025,letter,TRUE,HemaSphere,https://openalex.org/S4210211592,2572-9241,https://openalex.org/P4310318547,Wolters Kluwer,https://doi.org/10.1002/hem3.70246,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hem3.70246,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1088/2053-1583/ae1848,2025,article,FALSE,2D Materials,https://openalex.org/S4210229423,2053-1583,https://openalex.org/P4310320083,Institute of Physics,https://doi.org/10.1088/2053-1583/ae1848,NA,NA,publishedVersion
,https://doi.org/10.1101/2025.10.28.684997,2025,preprint,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.1101/2025.10.28.684997,https://www.biorxiv.org/content/biorxiv/early/2025/10/28/2025.10.28.684997.full.pdf,cc-by,acceptedVersion
,https://doi.org/10.3390/jfb16110399,2025,article,TRUE,Journal of Functional Biomaterials,https://openalex.org/S86392829,2079-4983,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/jfb16110399,NA,cc-by,publishedVersion
,https://doi.org/10.21203/rs.3.rs-7796547/v1,2025,preprint,TRUE,Research Square,https://openalex.org/S4306525896,NA,NA,NA,https://doi.org/10.21203/rs.3.rs-7796547/v1,https://www.researchsquare.com/article/rs-7796547/latest.pdf,cc-by,acceptedVersion
,https://doi.org/10.1101/2025.10.28.685013,2025,preprint,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.1101/2025.10.28.685013,https://www.biorxiv.org/content/biorxiv/early/2025/10/28/2025.10.28.685013.full.pdf,cc-by-nc-nd,acceptedVersion
,https://doi.org/10.3390/curroncol32110597,2025,review,TRUE,Current Oncology,https://openalex.org/S113449754,1198-0052,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/curroncol32110597,https://www.mdpi.com/1718-7729/32/11/597/pdf?version=1761302697,cc-by,publishedVersion
,https://doi.org/10.1177/08977151251386008,2025,article,TRUE,Journal of Neurotrauma,https://openalex.org/S85864898,0897-7151,https://openalex.org/P4310320443,"Mary Ann Liebert, Inc.",https://doi.org/10.1177/08977151251386008,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s41666-025-00216-6,2025,article,TRUE,Journal of Healthcare Informatics Research,https://openalex.org/S4210196546,2509-4971,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s41666-025-00216-6,https://link.springer.com/content/pdf/10.1007/s41666-025-00216-6.pdf,cc-by,publishedVersion
,https://doi.org/10.1002/bimj.70082,2025,article,TRUE,Biometrical Journal,https://openalex.org/S126457381,0323-3847,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/bimj.70082,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bimj.70082,cc-by,publishedVersion
,https://doi.org/10.1101/2025.10.28.685010,2025,preprint,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.1101/2025.10.28.685010,https://www.biorxiv.org/content/biorxiv/early/2025/10/29/2025.10.28.685010.full.pdf,cc-by,acceptedVersion
,https://doi.org/10.1016/j.bpsc.2025.10.012,2025,article,TRUE,Biological Psychiatry Cognitive Neuroscience and Neuroimaging,https://openalex.org/S2898601774,2451-9022,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bpsc.2025.10.012,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.cose.2025.104732,2025,article,TRUE,Computers & Security,https://openalex.org/S12529635,0167-4048,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.cose.2025.104732,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00292-025-01490-2,2025,article,FALSE,Die Pathologie,https://openalex.org/S4387280373,2731-7188,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00292-025-01490-2,NA,NA,publishedVersion
,https://doi.org/10.1186/s40478-025-02129-2,2025,article,TRUE,Acta Neuropathologica Communications,https://openalex.org/S2764650462,2051-5960,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1186/s40478-025-02129-2,https://actaneurocomms.biomedcentral.com/counter/pdf/10.1186/s40478-025-02129-2,cc-by,publishedVersion
,https://doi.org/10.1186/s12880-025-02006-3,2025,article,TRUE,BMC Medical Imaging,https://openalex.org/S6505649,1471-2342,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12880-025-02006-3,https://bmcmedimaging.biomedcentral.com/counter/pdf/10.1186/s12880-025-02006-3,cc-by,publishedVersion
,https://doi.org/10.1097/shk.0000000000002745,2025,article,FALSE,Shock,https://openalex.org/S174819509,1073-2322,https://openalex.org/P4310315671,Wolters Kluwer,https://doi.org/10.1097/shk.0000000000002745,NA,NA,publishedVersion
,https://doi.org/10.1016/j.ijpx.2025.100432,2025,article,TRUE,International Journal of Pharmaceutics X,https://openalex.org/S4210204060,2590-1567,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ijpx.2025.100432,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.3390/jcm14217703,2025,article,TRUE,Journal of Clinical Medicine,https://openalex.org/S2737969411,2077-0383,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/jcm14217703,NA,cc-by,publishedVersion
,https://doi.org/10.2340/actadv.v105.43176,2025,article,TRUE,Acta Dermato Venereologica,https://openalex.org/S4210210846,0001-5555,https://openalex.org/P4310317100,Soc for Publication of Acta Dermato-Venereologica,https://doi.org/10.2340/actadv.v105.43176,https://medicaljournalssweden.se/actadv/article/download/43176/51879,cc-by-nc,publishedVersion
,https://doi.org/10.1111/1365-2656.70168,2025,article,TRUE,Journal of Animal Ecology,https://openalex.org/S33456383,0021-8790,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/1365-2656.70168,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1365-2656.70168,cc-by,publishedVersion
,https://doi.org/10.21037/jtd-2025-655,2025,article,TRUE,Journal of Thoracic Disease,https://openalex.org/S2754193772,2072-1439,https://openalex.org/P4310321814,AME Publishing Company,https://doi.org/10.21037/jtd-2025-655,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1182/bloodadvances.2025017541,2025,article,TRUE,Blood Advances,https://openalex.org/S2764683450,2473-9529,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1182/bloodadvances.2025017541,https://ashpublications.org/bloodadvances/article-pdf/doi/10.1182/bloodadvances.2025017541/2418974/bloodadvances.2025017541.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1016/j.pan.2025.07.156,2025,article,FALSE,Pancreatology,https://openalex.org/S193617204,1424-3903,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.pan.2025.07.156,NA,NA,publishedVersion
,https://doi.org/10.1016/j.pan.2025.07.109,2025,article,FALSE,Pancreatology,https://openalex.org/S193617204,1424-3903,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.pan.2025.07.109,NA,NA,publishedVersion
,https://doi.org/10.1016/j.pan.2025.07.398,2025,article,FALSE,Pancreatology,https://openalex.org/S193617204,1424-3903,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.pan.2025.07.398,NA,NA,publishedVersion
,https://doi.org/10.1109/bcicts63111.2025.11211499,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/bcicts63111.2025.11211499,NA,NA,publishedVersion
,https://doi.org/10.1099/jgv.0.002160,2025,article,TRUE,Journal of General Virology,https://openalex.org/S103035011,0022-1317,https://openalex.org/P4310320497,Microbiology Society,https://doi.org/10.1099/jgv.0.002160,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s10664-025-10724-z,2025,article,TRUE,Empirical Software Engineering,https://openalex.org/S109852484,1382-3256,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10664-025-10724-z,https://link.springer.com/content/pdf/10.1007/s10664-025-10724-z.pdf,cc-by,publishedVersion
,https://doi.org/10.3389/fbinf.2025.1665892,2025,article,TRUE,Frontiers in Bioinformatics,https://openalex.org/S4210219554,2673-7647,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fbinf.2025.1665892,https://public-pages-files-2025.frontiersin.org/journals/bioinformatics/articles/10.3389/fbinf.2025.1665892/pdf,cc-by,publishedVersion
,https://doi.org/10.1038/s41598-025-21475-8,2025,article,TRUE,Scientific Reports,https://openalex.org/S196734849,2045-2322,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41598-025-21475-8,https://www.nature.com/articles/s41598-025-21475-8.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s00586-025-09506-4,2025,article,FALSE,European Spine Journal,https://openalex.org/S100227592,0940-6719,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00586-025-09506-4,NA,NA,publishedVersion
,https://doi.org/10.1016/j.archger.2025.106076,2025,article,TRUE,Archives of Gerontology and Geriatrics,https://openalex.org/S153378518,0167-4943,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.archger.2025.106076,NA,cc-by,publishedVersion
,https://doi.org/10.37236/13629,2025,article,TRUE,The Electronic Journal of Combinatorics,https://openalex.org/S38448739,1077-8926,https://openalex.org/P4310317970,Electronic Journal of Combinatorics,https://doi.org/10.37236/13629,https://www.combinatorics.org/ojs/index.php/eljc/article/download/v32i4p25/pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.cogsys.2025.101417,2025,article,TRUE,Cognitive Systems Research,https://openalex.org/S96254641,1389-0417,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.cogsys.2025.101417,NA,cc-by,publishedVersion
,https://doi.org/10.1055/a-2717-7930,2025,article,TRUE,Geburtshilfe und Frauenheilkunde,https://openalex.org/S146294059,0016-5751,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2717-7930,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2717-7930.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1007/s43630-025-00803-x,2025,article,TRUE,Photochemical & Photobiological Sciences,https://openalex.org/S65504228,1474-905X,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s43630-025-00803-x,https://link.springer.com/content/pdf/10.1007/s43630-025-00803-x.pdf,cc-by,publishedVersion
,https://doi.org/10.1016/j.ejcped.2025.100412,2025,article,TRUE,EJC Paediatric Oncology,https://openalex.org/S4220651948,2772-610X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ejcped.2025.100412,https://www.ejcped.com/article/S2772-610X(25)00201-6/pdf,NA,publishedVersion
,https://doi.org/10.1111/all.70130,2025,article,TRUE,Allergy,https://openalex.org/S68090385,0105-4538,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/all.70130,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/all.70130,cc-by,publishedVersion
,https://doi.org/10.1007/s10902-025-00967-4,2025,article,TRUE,Journal of Happiness Studies,https://openalex.org/S202734349,1389-4978,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10902-025-00967-4,https://link.springer.com/content/pdf/10.1007/s10902-025-00967-4.pdf,cc-by,publishedVersion
,https://doi.org/10.1007/s41449-025-00492-3,2025,article,TRUE,Zeitschrift für Arbeitswissenschaft,https://openalex.org/S4210175799,0340-2444,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s41449-025-00492-3,https://link.springer.com/content/pdf/10.1007/s41449-025-00492-3.pdf,cc-by,publishedVersion
,https://doi.org/10.48550/arxiv.2510.19886,2025,preprint,TRUE,ArXiv.org,https://openalex.org/S4393918464,2331-8422,NA,NA,http://arxiv.org/abs/2510.19886,https://arxiv.org/pdf/2510.19886,NA,submittedVersion
,https://doi.org/10.1002/aic.70119,2025,article,TRUE,AIChE Journal,https://openalex.org/S147177414,0001-1541,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aic.70119,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aic.70119,cc-by,publishedVersion
,https://doi.org/10.1021/acs.est.5c04956,2025,article,TRUE,Environmental Science & Technology,https://openalex.org/S13479253,0013-936X,https://openalex.org/P4310320006,American Chemical Society,https://doi.org/10.1021/acs.est.5c04956,NA,cc-by,publishedVersion
,https://doi.org/10.1515/medgen-2025-2030,2025,article,TRUE,Medizinische Genetik,https://openalex.org/S182554291,0936-5931,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1515/medgen-2025-2030,https://www.degruyterbrill.com/document/doi/10.1515/medgen-2025-2030/pdf,cc-by,publishedVersion
,https://doi.org/10.1515/medgen-2025-2029,2025,article,TRUE,Medizinische Genetik,https://openalex.org/S182554291,0936-5931,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1515/medgen-2025-2029,https://www.degruyterbrill.com/document/doi/10.1515/medgen-2025-2029/pdf,cc-by,publishedVersion
,https://doi.org/10.1515/medgen-2025-2042,2025,article,TRUE,Medizinische Genetik,https://openalex.org/S182554291,0936-5931,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1515/medgen-2025-2042,https://www.degruyterbrill.com/document/doi/10.1515/medgen-2025-2042/pdf,cc-by,publishedVersion
,https://doi.org/10.1371/journal.pone.0336209,2025,article,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0336209,NA,cc-by,publishedVersion
,https://doi.org/10.26434/chemrxiv-2025-snzm5,2025,article,TRUE,ChemRxiv,https://openalex.org/S4393918830,2573-2293,NA,NA,https://doi.org/10.26434/chemrxiv-2025-snzm5,NA,cc-by,acceptedVersion
,https://doi.org/10.1055/a-2628-5810,2025,article,TRUE,Nervenheilkunde,https://openalex.org/S143149996,0722-1541,https://openalex.org/P4310321135,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2628-5810,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2628-5810.pdf,NA,publishedVersion
,https://doi.org/10.1016/j.joca.2025.11.002,2025,article,TRUE,Osteoarthritis and Cartilage,https://openalex.org/S13054843,1063-4584,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.joca.2025.11.002,NA,cc-by,publishedVersion
,https://doi.org/10.1103/wgmf-88lv,2026,preprint,TRUE,Physical review. D/Physical review. D.,https://openalex.org/S4210238307,2470-0010,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/wgmf-88lv,NA,cc-by,publishedVersion
,https://doi.org/10.1111/ene.70424,2025,article,TRUE,European Journal of Neurology,https://openalex.org/S162635963,1351-5101,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/ene.70424,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.70424,cc-by,publishedVersion
,https://doi.org/10.3389/fpsyt.2025.1624474,2025,article,TRUE,Frontiers in Psychiatry,https://openalex.org/S92766711,1664-0640,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpsyt.2025.1624474,https://public-pages-files-2025.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2025.1624474/pdf,cc-by,publishedVersion
,https://doi.org/10.3390/bioengineering12111228,2025,article,TRUE,Bioengineering,https://openalex.org/S4210179121,2306-5354,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/bioengineering12111228,https://www.mdpi.com/2306-5354/12/11/1228/pdf,cc-by,publishedVersion
